Oil Priority,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
MEDIUM,Crocodile Cafe,tea;cake;coffee_shop;british,"122, Muswell Hill Broadway, N10 5, London",N10 5,,http://www.crocodileantiques.com/our_cafe.html,51.5901669,-0.1433808,OpenStreetMap,False,,
MEDIUM,Crocodile Cafe,tea;cake;coffee_shop;british,"122, Muswell Hill Broadway, N10 6, London",N10 6,,http://www.crocodileantiques.com/our_cafe.html,51.5901669,-0.1433808,OpenStreetMap,False,,
MEDIUM,Crocodile Cafe,tea;cake;coffee_shop;british,"122, Muswell Hill Broadway, N10 9, London",N10 9,,http://www.crocodileantiques.com/our_cafe.html,51.5901669,-0.1433808,OpenStreetMap,False,,
MEDIUM,CupTales,cafe,"135, Myddleton Road, N11 5, London",N11 5,,,51.606389,-0.1193925,OpenStreetMap,False,,
MEDIUM,CupTales,cafe,"135, Myddleton Road, N22 0, London",N22 0,,,51.606389,-0.1193925,OpenStreetMap,False,,
MEDIUM,CupTales,cafe,"135, Myddleton Road, N22 4, London",N22 4,,,51.606389,-0.1193925,OpenStreetMap,False,,
MEDIUM,CupTales,cafe,"135, Myddleton Road, N22 6, London",N22 6,,,51.606389,-0.1193925,OpenStreetMap,False,,
MEDIUM,Curtis Caribbean,caribbean,"Middle Lane, N8 3, London",N8 3,,,51.5867848,-0.1217239,OpenStreetMap,False,,
MEDIUM,Curtis Caribbean,caribbean,"Middle Lane, N8 5, London",N8 5,,,51.5867848,-0.1217239,OpenStreetMap,False,,
MEDIUM,Côte Brasserie,french,"2, Highgate High Street, N6 0, London",N6 0,,,51.5703814,-0.1454171,OpenStreetMap,False,,
MEDIUM,Côte Brasserie,french,"2, Highgate High Street, N6 6, London",N6 6,,,51.5703814,-0.1454171,OpenStreetMap,False,,
MEDIUM,Côte Brasserie,french,"2, Highgate High Street, N6 8, London",N6 8,,,51.5703814,-0.1454171,OpenStreetMap,False,,
MEDIUM,Côte Brasserie,french,"311-323, Muswell Hill Broadway, N10 4, London",N10 4,,,51.5922032,-0.1433134,OpenStreetMap,False,,
MEDIUM,Côte Brasserie,french,"311-323, Muswell Hill Broadway, N10 5, London",N10 5,,,51.5922032,-0.1433134,OpenStreetMap,False,,
MEDIUM,Côte Brasserie,french,"311-323, Muswell Hill Broadway, N10 6, London",N10 6,,,51.5922032,-0.1433134,OpenStreetMap,False,,
MEDIUM,Dacha Russian Restaurant and Deli,russian,"33, Aylmer Parade, N6 9, London",N6 9,,,51.5819277,-0.1585329,OpenStreetMap,False,,
MEDIUM,Devran Kitchen,restaurant,"485-487, Green Lanes, N4 4, London",N4 4,+44 20 8347 7249,https://devrankitchen.co.uk,51.5806191,-0.0995653,OpenStreetMap,False,,
MEDIUM,Devran Kitchen,restaurant,"485-487, Green Lanes, N15 1, London",N15 1,+44 20 8347 7249,https://devrankitchen.co.uk,51.5806191,-0.0995653,OpenStreetMap,False,,
MEDIUM,Devran Kitchen,restaurant,"485-487, Green Lanes, N15 9, London",N15 9,+44 20 8347 7249,https://devrankitchen.co.uk,51.5806191,-0.0995653,OpenStreetMap,False,,
MEDIUM,Dhool,indian,"218, Middle Lane, N8 3, London",N8 3,,,51.586829,-0.1217057,OpenStreetMap,False,,
MEDIUM,Dhool,indian,"218, Middle Lane, N8 5, London",N8 5,,,51.586829,-0.1217057,OpenStreetMap,False,,
MEDIUM,Diyarbakir,turkish,"52-53, Green Lanes, N4 4, London",N4 4,+44 20 8802 5498,,51.5789531,-0.0988629,OpenStreetMap,False,,
MEDIUM,Diyarbakir,turkish,"52-53, Green Lanes, N15 1, London",N15 1,+44 20 8802 5498,,51.5789531,-0.0988629,OpenStreetMap,False,,
MEDIUM,Diyarbakir,turkish,"52-53, Green Lanes, N15 9, London",N15 9,+44 20 8802 5498,,51.5789531,-0.0988629,OpenStreetMap,False,,
MEDIUM,Dobar,cafe,"324, Green Lanes, N4 4, London",N4 4,+44 20 7686 3257,https://dobar.co.uk,51.5714342,-0.0961337,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 0, London",N2 0,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 1, London",N2 1,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 2, London",N2 2,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 3, London",N2 3,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 4, London",N2 4,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 5, London",N2 5,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 6, London",N2 6,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 7, London",N2 7,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N2 9, London",N2 9,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N10 4, London",N10 4,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N10 5, London",N10 5,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N10 6, London",N10 6,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Doppio Coffee,coffee_shop,"56, Fortis Green Road, N10 9, London",N10 9,,,51.5901341,-0.1459821,OpenStreetMap,False,,
MEDIUM,Double Apple Kitchen,cafe,"37, Turnpike Lane, N2 8, London",N2 8,,,51.589589,-0.1059578,OpenStreetMap,False,,
MEDIUM,Double Apple Kitchen,cafe,"37, Turnpike Lane, N6 2, London",N6 2,,,51.589589,-0.1059578,OpenStreetMap,False,,
MEDIUM,Double Apple Kitchen,cafe,"37, Turnpike Lane, N8 4, London",N8 4,,,51.589589,-0.1059578,OpenStreetMap,False,,
MEDIUM,Double Apple Kitchen,cafe,"37, Turnpike Lane, N22 1, London",N22 1,,,51.589589,-0.1059578,OpenStreetMap,False,,
MEDIUM,Double Apple Kitchen,cafe,"37, Turnpike Lane, N22 2, London",N22 2,,,51.589589,-0.1059578,OpenStreetMap,False,,
MEDIUM,Double Apple Kitchen,cafe,"37, Turnpike Lane, N22 5, London",N22 5,,,51.589589,-0.1059578,OpenStreetMap,False,,
MEDIUM,Double Apple Kitchen,cafe,"37, Turnpike Lane, N22 7, London",N22 7,,,51.589589,-0.1059578,OpenStreetMap,False,,
MEDIUM,Double Apple Kitchen,cafe,"37, Turnpike Lane, N22 9, London",N22 9,,,51.589589,-0.1059578,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 0, London",N8 0,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 1, London",N8 1,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 2, London",N8 2,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 3, London",N8 3,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 5, London",N8 5,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 6, London",N8 6,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 7, London",N8 7,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 8, London",N8 8,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Dragon,chinese,"8-10, Park Road, N8 9, London",N8 9,+44 20 8348 6904,http://www.dragon-restaurant.co.uk/,51.5805979,-0.1242345,OpenStreetMap,False,,
MEDIUM,Durak Tantuni,turkish,"390, West Green Road, N15 1, London",N15 1,+44 20 8889 6001,,51.5863817,-0.0948314,OpenStreetMap,False,,
MEDIUM,Durak Tantuni,turkish,"390, West Green Road, N15 9, London",N15 9,+44 20 8889 6001,,51.5863817,-0.0948314,OpenStreetMap,False,,
MEDIUM,Dusty Knuckle Bakery,restaurant,"429, Green Lanes, N4 4, London",N4 4,+44 7759 840150,https://www.thedustyknuckle.com/harringay,51.5788729,-0.0992191,OpenStreetMap,False,,
MEDIUM,Dusty Knuckle Bakery,restaurant,"429, Green Lanes, N15 1, London",N15 1,+44 7759 840150,https://www.thedustyknuckle.com/harringay,51.5788729,-0.0992191,OpenStreetMap,False,,
MEDIUM,Dusty Knuckle Bakery,restaurant,"429, Green Lanes, N15 9, London",N15 9,+44 7759 840150,https://www.thedustyknuckle.com/harringay,51.5788729,-0.0992191,OpenStreetMap,False,,
MEDIUM,El's Olive Cafe,cafe,"12, High Street, N2 8, London",N2 8,,,51.58711,-0.121031,OpenStreetMap,False,,
MEDIUM,El's Olive Cafe,cafe,"12, High Street, N6 2, London",N6 2,,,51.58711,-0.121031,OpenStreetMap,False,,
MEDIUM,El's Olive Cafe,cafe,"12, High Street, N8 3, London",N8 3,,,51.58711,-0.121031,OpenStreetMap,False,,
MEDIUM,El's Olive Cafe,cafe,"12, High Street, N8 5, London",N8 5,,,51.58711,-0.121031,OpenStreetMap,False,,
MEDIUM,El's Olive Cafe,cafe,"12, High Street, N22 2, London",N22 2,,,51.58711,-0.121031,OpenStreetMap,False,,
MEDIUM,Elsie Cafe,breakfast;british,"10, Priory Road, N8 3, London",N8 3,+44 2083 483 163,,51.5871077,-0.1238434,OpenStreetMap,False,,
MEDIUM,Elsie Cafe,breakfast;british,"10, Priory Road, N8 5, London",N8 5,+44 2083 483 163,,51.5871077,-0.1238434,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 0, London",N4 0,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 1, London",N4 1,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 2, London",N4 2,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 3, London",N4 3,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 5, London",N4 5,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 6, London",N4 6,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 7, London",N4 7,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 8, London",N4 8,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emba Soira,eritrean,"10, Crouch Hill, N4 9, London",N4 9,,,51.5708365,-0.1157242,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 0, London",N4 0,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 1, London",N4 1,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 2, London",N4 2,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 3, London",N4 3,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 5, London",N4 5,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 6, London",N4 6,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 7, London",N4 7,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 8, London",N4 8,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N4 9, London",N4 9,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Emy's Kitchen,cafe,"21, Crouch Hill, N8 7, London",N8 7,,,51.5706971,-0.1165449,OpenStreetMap,False,,
MEDIUM,Exotic Cafe Bar,cafe,"85, Colney Hatch Lane, N10 3, London",N10 3,,,51.5996946,-0.1476107,OpenStreetMap,False,,
MEDIUM,Ezra's Kitchen,turkish,"N2 8, London",N2 8,,,51.5952125,-0.1092491,OpenStreetMap,False,,
MEDIUM,Ezra's Kitchen,turkish,"N6 2, London",N6 2,,,51.5952125,-0.1092491,OpenStreetMap,False,,
MEDIUM,Ezra's Kitchen,turkish,"N8 4, London",N8 4,,,51.5952125,-0.1092491,OpenStreetMap,False,,
MEDIUM,Ezra's Kitchen,turkish,"N22 1, London",N22 1,,,51.5952125,-0.1092491,OpenStreetMap,False,,
MEDIUM,Ezra's Kitchen,turkish,"N22 2, London",N22 2,,,51.5952125,-0.1092491,OpenStreetMap,False,,
MEDIUM,Ezra's Kitchen,turkish,"N22 5, London",N22 5,,,51.5952125,-0.1092491,OpenStreetMap,False,,
MEDIUM,Ezra's Kitchen,turkish,"N22 7, London",N22 7,,,51.5952125,-0.1092491,OpenStreetMap,False,,
MEDIUM,Ezra's Kitchen,turkish,"N22 9, London",N22 9,,,51.5952125,-0.1092491,OpenStreetMap,False,,
MEDIUM,Fasil Meyhan,tapas;bolivian;peruvian;cuban;spanish,"14, High Street, N2 8, London",N2 8,,,51.587127,-0.120958,OpenStreetMap,False,,
MEDIUM,Fasil Meyhan,tapas;bolivian;peruvian;cuban;spanish,"14, High Street, N6 2, London",N6 2,,,51.587127,-0.120958,OpenStreetMap,False,,
MEDIUM,Fasil Meyhan,tapas;bolivian;peruvian;cuban;spanish,"14, High Street, N8 5, London",N8 5,,,51.587127,-0.120958,OpenStreetMap,False,,
MEDIUM,Fasil Meyhan,tapas;bolivian;peruvian;cuban;spanish,"14, High Street, N22 2, London",N22 2,,,51.587127,-0.120958,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 0, London",N2 0,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 1, London",N2 1,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 2, London",N2 2,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 3, London",N2 3,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 4, London",N2 4,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 5, London",N2 5,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 6, London",N2 6,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 7, London",N2 7,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N2 9, London",N2 9,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N10 4, London",N10 4,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N10 5, London",N10 5,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N10 6, London",N10 6,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Fasta,pasta,"82, Fortis Green Road, N10 9, London",N10 9,+44 20 8154 5593,https://www.fasta.co.uk,51.5902684,-0.1462781,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 0, London",N4 0,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 1, London",N4 1,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 2, London",N4 2,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 3, London",N4 3,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 5, London",N4 5,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 6, London",N4 6,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 7, London",N4 7,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 8, London",N4 8,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Breakfast,cafe,"194, Stroud Green Road, N4 9, London",N4 9,,,51.5705589,-0.1145325,OpenStreetMap,False,,
MEDIUM,Finsbury Park Cafe,coffee_shop,"Endymion Road, N4 4, London",N4 4,,,51.5701492,-0.1036468,OpenStreetMap,False,,
MEDIUM,Finsbury Park Cafe,coffee_shop,"Endymion Road, N4 8, London",N4 8,,,51.5701492,-0.1036468,OpenStreetMap,False,,
MEDIUM,Finsbury Park Cafe,coffee_shop,"Endymion Road, N4 9, London",N4 9,,,51.5701492,-0.1036468,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 0, London",N8 0,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 1, London",N8 1,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 2, London",N8 2,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 3, London",N8 3,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 5, London",N8 5,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 6, London",N8 6,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 7, London",N8 7,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 8, London",N8 8,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Florian's 2,restaurant,"N8 9, London",N8 9,,,51.5804419,-0.1236796,OpenStreetMap,False,,
MEDIUM,Folkhouse,restaurant,"N8 4, London",N8 4,,,51.5938544,-0.0977727,OpenStreetMap,False,,
MEDIUM,Folkhouse,restaurant,"N22 1, London",N22 1,,,51.5938544,-0.0977727,OpenStreetMap,False,,
MEDIUM,Folkhouse,restaurant,"N22 5, London",N22 5,,,51.5938544,-0.0977727,OpenStreetMap,False,,
MEDIUM,Folkhouse,restaurant,"N22 7, London",N22 7,,,51.5938544,-0.0977727,OpenStreetMap,False,,
MEDIUM,Folkhouse,restaurant,"N22 8, London",N22 8,,,51.5938544,-0.0977727,OpenStreetMap,False,,
MEDIUM,Folkhouse,restaurant,"N22 9, London",N22 9,,,51.5938544,-0.0977727,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N6 0, London",N6 0,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N6 1, London",N6 1,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N6 3, London",N6 3,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N6 4, London",N6 4,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N6 5, London",N6 5,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N6 6, London",N6 6,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N6 7, London",N6 7,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N6 8, London",N6 8,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Food Room,restaurant,"303, Archway Road, N10 9, London",N10 9,,,51.5770533,-0.146052,OpenStreetMap,False,,
MEDIUM,Frame Cafe & Bar,cafe,"7, Clifton Terrace, N4 9, London",N4 9,,https://framefinsbury.co.uk/,51.5655812,-0.1082105,OpenStreetMap,False,,
MEDIUM,French Crepes,crepe,"290, West Green Road, N15 1, London",N15 1,,,51.5863443,-0.0903613,OpenStreetMap,False,,
MEDIUM,French Crepes,crepe,"290, West Green Road, N15 9, London",N15 9,,,51.5863443,-0.0903613,OpenStreetMap,False,,
MEDIUM,Front Room Cafe,cafe,"158, Tollington Park, N4 8, London",N4 8,,,51.5679648,-0.111462,OpenStreetMap,False,,
MEDIUM,Front Room Cafe,cafe,"158, Tollington Park, N4 9, London",N4 9,,,51.5679648,-0.111462,OpenStreetMap,False,,
MEDIUM,Froth & Mallow,coffee_shop,"2A, Mary Neuner Road, N2 8, London",N2 8,,https://frothandmallow.co.uk/,51.5921005,-0.1130437,OpenStreetMap,False,,
MEDIUM,Froth & Mallow,coffee_shop,"2A, Mary Neuner Road, N6 2, London",N6 2,,https://frothandmallow.co.uk/,51.5921005,-0.1130437,OpenStreetMap,False,,
MEDIUM,Froth & Mallow,coffee_shop,"2A, Mary Neuner Road, N8 4, London",N8 4,,https://frothandmallow.co.uk/,51.5921005,-0.1130437,OpenStreetMap,False,,
MEDIUM,Froth & Mallow,coffee_shop,"2A, Mary Neuner Road, N22 1, London",N22 1,,https://frothandmallow.co.uk/,51.5921005,-0.1130437,OpenStreetMap,False,,
MEDIUM,Froth & Mallow,coffee_shop,"2A, Mary Neuner Road, N22 2, London",N22 2,,https://frothandmallow.co.uk/,51.5921005,-0.1130437,OpenStreetMap,False,,
MEDIUM,Froth & Mallow,coffee_shop,"2A, Mary Neuner Road, N22 5, London",N22 5,,https://frothandmallow.co.uk/,51.5921005,-0.1130437,OpenStreetMap,False,,
MEDIUM,Froth & Mallow,coffee_shop,"2A, Mary Neuner Road, N22 7, London",N22 7,,https://frothandmallow.co.uk/,51.5921005,-0.1130437,OpenStreetMap,False,,
MEDIUM,Froth & Mallow,coffee_shop,"2A, Mary Neuner Road, N22 9, London",N22 9,,https://frothandmallow.co.uk/,51.5921005,-0.1130437,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N2 8, London",N2 8,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N6 2, London",N6 2,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N8 4, London",N8 4,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N22 1, London",N22 1,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N22 2, London",N22 2,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N22 5, London",N22 5,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N22 6, London",N22 6,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N22 7, London",N22 7,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,Fryer's Delight,fish_and_chips,"N22 9, London",N22 9,,,51.5973377,-0.1092322,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 0, London",N2 0,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 1, London",N2 1,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 2, London",N2 2,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 3, London",N2 3,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 4, London",N2 4,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 5, London",N2 5,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 6, London",N2 6,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 7, London",N2 7,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N2 9, London",N2 9,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
MEDIUM,GAIL's,cafe,"70, Fortis Green Road, N10 4, London",N10 4,,https://gails.com/pages/muswell-hill,51.5902012,-0.1461301,OpenStreetMap,False,,
